Count of Invoice,Type of Request,REQUEST ID,CREATED BY,CREATED ON,BRANCH NAME,SUPPLIER CODE,NAME,COUNTRY,CURRENCY,TYPE OF REQUEST,Amount,TASK START,Actioned Date,Request Received Stage,Request received date,Completed Date,Status of Request,Pending Reason,Pending With Approver/Requestor,QC Status,Audited By,Auditor Comments,Ageing-SLA-FPY,Ageing-SLA-2,Ageing of Re-work Days,Ageing of Re-work,Month,Unnamed: 28, Amount 
1.0,Check Request,303663,Gregory Brown,2025-03-18 00:00:00,9096 - Stephaniestad,Cj76xG-150,"Neal, Hernandez and Thornton",Canada,CAD,Utility,94999.22,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,596646,Kathryn Chavez,2025-03-18 00:00:00,6852 - North Shawna,sT97nL-740,Chambers-Morgan,Canada,CAD,Utility,16164.74,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,207222,David Maxwell,2025-03-18 00:00:00,8549 - Port Austin,nf68fH-470,"Austin, Rangel and Nguyen",Canada,CAD,Utility,126286.16,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,273728,Larry Higgins,2025-03-18 00:00:00,3036 - Port Kevin,Jr13VV-091,Robertson-Grant,Canada,CAD,Legal Obligations (i.e. Taxes),6227.25,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-25 00:00:00, COMPLETED ,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,178163,Jason Norris,2025-03-18 00:00:00,7177 - West Robertview,QL51ek-430,"Wilson, Miller and Taylor",United States,USD,Legal Obligations (i.e. Taxes),299193.39,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,684966,Elizabeth Jones,2025-03-18 00:00:00,7800 - North Scott,Ey86QW-928,Dawson Ltd,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,3975,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-19 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,565769,Brianna Mccormick,2025-03-18 00:00:00,9224 - Lake Brianview,Md14xP-535,"Roberts, Martin and Hernandez",United States,USD,Legal Obligations (i.e. Taxes),100,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-19 00:00:00,Completed,Incomplete invoice copy attached. Requested for valid invoice copy to proceed further,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,493310,Anne Jones,2025-03-18 00:00:00,4040 - Clarkland,Sz50fF-424,Craig-Erickson,United States,USD,Utility,12308.52,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-19 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,906602,Joshua Anderson,2025-03-18 00:00:00,8989 - New Heathermouth,zc88ly-269,Snyder-Black,United States,USD,Account on Hold - Invoice NOT in J&E,2166.15,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-26 00:00:00, COMPLETED ,Repair order copy attached. Waiting for Valid invoice copy.,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,698920,Anthony Christensen,2025-03-18 00:00:00,6902 - Lake Carlside,UU97zD-636,Brown-Kelly,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,24105.31,2025-03-19 00:00:00,2025-03-19 00:00:00,Verification,2025-03-19 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,781809,David Brooks,2025-03-18 00:00:00,5873 - Nicholsborough,VH23rR-747,Bass-Barrera,United States,USD,Union,406.01,2025-03-19 00:00:00,2025-03-19 00:00:00,AP Processing,2025-03-19 00:00:00,2025-03-19 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,118888,Eric Hernandez,2025-03-18 00:00:00,6286 - Andrewmouth,Fa32Zh-726,"Padilla, Kim and Silva",United States,USD,Union,2724.87,2025-03-19 00:00:00,2025-03-19 00:00:00,AP Processing,2025-03-19 00:00:00,2025-03-19 00:00:00, COMPLETED ,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,810362,Joseph Payne,2025-03-18 00:00:00,5149 - Sandrastad,ka59Uh-890,"Jensen, Vasquez and Gray",United States,USD,Union,84729.11,2025-03-19 00:00:00,2025-03-19 00:00:00,AP Processing,2025-03-19 00:00:00,2025-03-19 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,265067,David Johnson,2025-03-19 00:00:00,9287 - North Amy,Hm36PR-548,Wu-Gonzalez,United States,USD,Union,19121.48,2025-03-19 00:00:00,2025-03-19 00:00:00,AP Processing,2025-03-19 00:00:00,2025-03-19 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,158444,Christina Simon,2025-03-19 00:00:00,5185 - NORTH EDGAR,PP59Ap-159,Davis-Terrell,United States,USD,Union,4521.11,2025-03-19 00:00:00,2025-03-19 00:00:00,AP Processing,2025-03-19 00:00:00,2025-03-19 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,530966,Megan Mills,2025-03-19 00:00:00,1635 - Racheltown,TJ08De-957,"Perry, Cooper and Wall",United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,1685.22,2025-03-20 00:00:00,2025-03-20 00:00:00,Verification,2025-03-20 00:00:00,2025-03-28 00:00:00, COMPLETED ,,,Not Audited,,,0.0,,,,Mar-25,1.0,
3.0,Check Request,525155,Mandy Walker,2025-03-19 00:00:00,4091 - Leeville,ka35Ec-055,Dickerson-Miller,Canada,CAD,Account on Hold - Invoice in J&E,14579.37,2025-03-20 00:00:00,2025-03-20 00:00:00,Verification,2025-03-20 00:00:00,2025-04-02 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,720368,Cynthia Cunningham,2025-03-19 00:00:00,1766 - West Denise,JX30nS-054,"Poole, Wagner and Richardson",United States,USD,Legal Obligations (i.e. Taxes),58613.4,2025-03-20 00:00:00,2025-03-20 00:00:00,Verification,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,727124,Angelica Mays,2025-03-19 00:00:00,2162 - West Joshuatown,Pm03jy-052,Rose Group,United States,USD,Legal Obligations (i.e. Taxes),3147.7,2025-03-20 00:00:00,2025-03-20 00:00:00,Verification,2025-03-20 00:00:00,2025-03-20 00:00:00, COMPLETED ,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,811731,David James,2025-03-19 00:00:00,3459 - Villanuevachester,pm35Zz-644,Williams Inc,United States,USD,Legal Obligations (i.e. Taxes),3521.36,2025-03-20 00:00:00,2025-03-20 00:00:00,Verification,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,643712,Paul Watkins,2025-03-19 00:00:00,3573 - Karenfort,Ww71Rf-019,Sanders-Hubbard,United States,USD,Union,27785.14,2025-03-20 00:00:00,2025-03-20 00:00:00,AP Processing,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,326179,John Olson,2025-03-19 00:00:00,8270 - lake angelafurt,fj41rp-848,Schmidt Inc,United States,USD,Union,3145,2025-03-20 00:00:00,2025-03-20 00:00:00,AP Processing,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,794094,Alexander Anderson,2025-03-19 00:00:00,5007 - lake brenda,PD12xz-755,"Valencia, Mullins and Guzman",United States,USD,Union,54966.18,2025-03-20 00:00:00,2025-03-20 00:00:00,AP Processing,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,315462,Mitchell Deleon,2025-03-19 00:00:00,1718 - South Amy,dz79Qz-377,Haley-Evans,United States,USD,Union,3551.6,2025-03-20 00:00:00,2025-03-20 00:00:00,AP Processing,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,503826,Susan Bryant,2025-03-19 00:00:00,6916 - East Christophermouth,UC61KQ-298,"Ramirez, Allen and White",United States,USD,Union,639.87,2025-03-20 00:00:00,2025-03-20 00:00:00,AP Processing,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,811834,Derrick Diaz,2025-03-19 00:00:00,1796 - Port Christina,mn87Ix-994,Coleman-Robinson,United States,USD,Union,7806.95,2025-03-20 00:00:00,2025-03-20 00:00:00,AP Processing,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,804610,Rebecca Lambert,2025-03-19 00:00:00,7648 - port taylorberg,Nu45uT-999,Mckenzie Inc,United States,USD,Union,582,2025-03-20 00:00:00,2025-03-20 00:00:00,AP Processing,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,365973,Erica White,2025-03-19 00:00:00,2135 - Port Margaretside,sK79sT-651,Lewis PLC,United States,USD,Union,2660.52,2025-03-20 00:00:00,2025-03-20 00:00:00,AP Processing,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,ENGIE ,655302,Joseph Miller,2025-03-19 00:00:00,7357 - Jessicastad,qB68Ct-010,"Harding, Schmidt and Garrett",United States,USD,Utility,30163.39,2025-03-20 00:00:00,2025-03-20 00:00:00,Engie Portal,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,ENGIE ,136139,Richard Molina,2025-03-19 00:00:00,4186 - Markport,Yh57PL-719,Dillon Group,United States,USD,Waste Management,3419.96,2025-03-20 00:00:00,2025-03-20 00:00:00,Engie Portal,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,817536,Rebecca Torres,2025-03-20 00:00:00,8774 - East Davidmouth,QI33ps-831,"Webster, Fletcher and Villarreal",United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,5404.93,2025-03-20 00:00:00,2025-03-20 00:00:00,Verification,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,AR Refund,884056,Jack Jacobs,2025-03-18 00:00:00,4734 - Krausetown,yo88ZO-486,Parks LLC,Canada,CAD,AR Refund Check,18377.28,2025-03-20 00:00:00,2025-03-20 00:00:00,AP Check Processor,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
2.0,Check Request,846851,James Morgan,2025-03-18 00:00:00,4542 - NORTH ANGELA,an88DW-815,Camacho Ltd,United States,USD,Marketing (i.e. Taxes),59537.5,2025-03-21 00:00:00,2025-03-21 00:00:00,Verification,2025-03-21 00:00:00,2025-03-26 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,483010,Lindsay Chavez,2025-03-19 00:00:00,7419 - South Katherinefort,oW85Hr-857,Robinson PLC,United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,1250,2025-03-21 00:00:00,2025-03-21 00:00:00,,2025-03-21 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,258116,Mr. Jeremy Cohen Jr.,2025-03-20 00:00:00,5385 - West Gregory,xB54BA-310,"Miller, Johnson and Bennett",Canada,CAD,Account on Hold - Invoice NOT in J&E,402.5,2025-03-21 00:00:00,2025-03-21 00:00:00,Verification,2025-03-21 00:00:00,2025-03-21 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,819988,Kathryn Perry,2025-03-20 00:00:00,3449 - Port Jessica,qe24OF-227,"Cochran, Watson and Leach",United States,USD,Donation / contribution,8502.4,2025-03-21 00:00:00,2025-03-21 00:00:00,Verification,2025-03-21 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
12.0,Check Request,576919,Jeffery Richards,2025-03-20 00:00:00,1746 - Jonathanview,KT62kb-081,Bonilla-Daniels,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,29598.9,2025-03-21 00:00:00,2025-03-21 00:00:00,Verification,2025-03-21 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,718303,Chad Morales,2025-03-20 00:00:00,3674 - pamelaville,jk57is-854,Deleon Ltd,Canada,CAD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,89.21,2025-03-21 00:00:00,2025-03-21 00:00:00,Verification,2025-03-21 00:00:00,2025-03-28 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,354935,Tammy Alexander,2025-03-20 00:00:00,7451 - SOUTH SCOTTPORT,tN25IE-013,"Newman, Li and Davis",United States,USD,Legal Obligations (i.e. Taxes),20731.09,2025-03-21 00:00:00,2025-03-20 00:00:00,,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,0.0,
1.0,Check Request,652012,Alexander Cox,2025-03-20 00:00:00,5408 - North Jessica,yX63vi-228,Rivera Inc,Canada,CAD,Account on Hold - Invoice in J&E,18967.14,2025-03-21 00:00:00,2025-03-21 00:00:00,Verification,2025-03-21 00:00:00,2025-03-21 00:00:00,Completed,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,244067,Brett Stephens,2025-03-20 00:00:00,9879 - Port Katherineside,FC04LY-138,Herrera-Perez,United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,5000,2025-03-21 00:00:00,2025-03-21 00:00:00,Verification,2025-03-21 00:00:00,2025-03-21 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,983387,Karen Mitchell,2025-03-20 00:00:00,9433 - North Robert,PT50hb-305,Mccullough-Owen,Canada,CAD,Union,1738,2025-03-21 00:00:00,2025-03-21 00:00:00,AP Processing,2025-03-21 00:00:00,2025-03-21 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,664937,Carol Taylor DDS,2025-03-20 00:00:00,8810 - Kennethfort,EC50jx-949,Poole Inc,Canada,CAD,Union,1846.5,2025-03-21 00:00:00,2025-03-21 00:00:00,AP Processing,2025-03-21 00:00:00,2025-03-21 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,404346,Pam Roberts,2025-03-17 00:00:00,6912 - North Feliciahaven,Ik40Np-299,"Hayes, Whitney and Maynard",United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,70,2025-03-24 00:00:00,2025-03-24 00:00:00,Verification,2025-03-24 00:00:00,2025-03-26 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,995904,Benjamin Phillips,2025-03-20 00:00:00,8662 - Garymouth,sh82sv-320,"Hawkins, Wolf and Walker",United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,1508.75,2025-03-24 00:00:00,2025-03-24 00:00:00,Verification,2025-03-24 00:00:00,2025-03-24 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,784775,James Snyder,2025-03-20 00:00:00,8222 - Whitneyburgh,qI91OR-027,Mayo Ltd,United States,USD,Legal Obligations (i.e. Taxes),212.15,2025-03-24 00:00:00,2025-03-20 00:00:00,Verification,2025-03-20 00:00:00,2025-03-20 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,0.0,
1.0,Check Request,346062,Daniel Phillips,2025-03-21 00:00:00,1799 - South Tonya,nA97gy-524,"Keith, Rivera and Vaughn",United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,10245.6,2025-03-24 00:00:00,2025-03-24 00:00:00,Verification,2025-03-24 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
5.0,Check Request,461750,Andrea Bryant,2025-03-21 00:00:00,3951 - Jasonview,Nb96AM-628,Fox-Horn,United States,USD,Account on Hold - Invoice in J&E,6198.52,2025-03-24 00:00:00,2025-03-24 00:00:00,Verification,2025-03-24 00:00:00,2025-03-26 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,338589,Melinda Thompson,2025-03-21 00:00:00,5301 - Martinezport,bQ68LK-313,Davis-May,Canada,CAD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,1764.87,2025-03-24 00:00:00,2025-03-24 00:00:00,Verification,2025-03-24 00:00:00,2025-03-26 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
2.0,Check Request,345894,Jade Phillips,2025-03-21 00:00:00,5539 - Meyerhaven,SC87SM-862,"Hughes, Chavez and Hughes",United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,8056.61,2025-03-24 00:00:00,2025-03-24 00:00:00,Verification,2025-03-24 00:00:00,2025-03-26 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,779966,Kyle Mooney,2025-03-21 00:00:00,9904 - East Evan,eZ22YE-130,Malone PLC,Canada,CAD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,149.47,2025-03-24 00:00:00,2025-03-24 00:00:00,Verification,2025-03-24 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,194938,Christine Leblanc,2025-03-21 00:00:00,5291 - melindabury,ro23sO-739,Graham-Shah,United States,USD,Legal Obligations (i.e. Taxes),461108,2025-03-24 00:00:00,2025-03-24 00:00:00,Verification,2025-03-24 00:00:00,2025-03-24 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,947225,Alexander Wright,2025-03-21 00:00:00,6968 - Anthonyburgh,kO21uX-206,"Jones, Roberts and Lowe",United States,USD,Legal Obligations (i.e. Taxes),1582784,2025-03-24 00:00:00,2025-03-24 00:00:00,Verification,2025-03-24 00:00:00,2025-03-24 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,337577,Joshua Cunningham,2025-03-21 00:00:00,9667 - villaview,XZ52Jl-801,Wood-Strong,United States,USD,Union,51281.09,2025-03-24 00:00:00,2025-03-24 00:00:00,AP Processing,2025-03-24 00:00:00,2025-03-24 00:00:00, COMPLETED ,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,404773,Stephanie Mcintosh,2025-03-21 00:00:00,3781 - Bowmantown,Sb27Xu-109,Spence-Fields,United States,USD,Union,67387.26,2025-03-24 00:00:00,2025-03-24 00:00:00,AP Processing,2025-03-24 00:00:00,2025-03-24 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,909331,Juan Chan,2025-03-21 00:00:00,6583 - East April,rh54mS-491,Terry-Avery,Canada,CAD,Union,64965.6,2025-03-24 00:00:00,2025-03-24 00:00:00,AP Processing,2025-03-24 00:00:00,2025-03-24 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,ENGIE ,279328,Allen Weaver,2025-03-21 00:00:00,2921 - SAWYERBURY,ti79DN-837,"Nichols, Clark and Walker",United States,USD,Utility,25746.96,2025-03-17 00:00:00,2025-03-24 00:00:00,Engie Portal,2025-03-24 00:00:00,2025-03-24 00:00:00, COMPLETED ,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,0.0,
1.0,ENGIE ,313543,Mr. Martin Morales,2025-03-21 00:00:00,7022 - eatonmouth,pd15nn-335,Lawson-Stewart,United States,USD,Waste Management,8265.04,2025-03-17 00:00:00,2025-03-24 00:00:00,Engie Portal,2025-03-24 00:00:00,2025-03-24 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,0.0,
1.0,Check Request,585233,Ryan Cannon,2025-03-24 00:00:00,1578 - Hobbsfort,bT49IF-966,"Phillips, Allen and Cunningham",United States,USD,Donation / contribution,15000,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-04-15 00:00:00,COMPLETED,,,,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,731806,Catherine Crane,2025-03-24 00:00:00,9687 - Donaldburgh,wB56eG-625,Brown Group,Canada,CAD,Legal Obligations (i.e. Taxes),406566.75,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-03-31 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,742524,Michelle Gould,2025-03-24 00:00:00,2243 - PORT FELICIABURGH,YR02oM-158,Steele LLC,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,5000,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-03-26 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,130078,Mathew Olson,2025-03-24 00:00:00,3821 - North Jessicatown,jU04EG-599,"Miller, Stevens and Pineda",Canada,CAD,Downpayment / Prepayment,25311.25,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-04-03 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,950260,Gary Walker,2025-03-24 00:00:00,5381 - east dorothy,Wz93ak-831,Esparza Ltd,United States,USD,Downpayment / Prepayment,13770,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,260364,Terry Williams,2025-03-24 00:00:00,5915 - Deanton,fe44eA-874,Keith-Villanueva,Canada,CAD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,1053.51,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-03-28 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,133074,Melissa Riley,2025-03-24 00:00:00,2548 - east erica,Vt79mS-652,Grant Inc,Canada,CAD,Utility,13413.91,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-03-28 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,327454,Jesse Anderson,2025-03-24 00:00:00,3358 - Davidsonside,sZ26AC-543,Johnson Group,Canada,CAD,Utility,6031.19,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-03-28 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,784089,John Stone,2025-03-24 00:00:00,3793 - Nathanborough,lJ40YF-134,Collier and Sons,Canada,CAD,Utility,8747.25,2025-03-25 00:00:00,2025-03-25 00:00:00,,2025-03-25 00:00:00,2025-03-29 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Check Request,596161,Joshua Griffin,2025-03-24 00:00:00,8161 - MARYTON,Ae22gi-122,Johnson-Lopez,United States,USD,Utility,237930.94,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-03-27 00:00:00, COMPLETED ,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Check Request,461946,Virginia Morales,2025-03-24 00:00:00,9310 - North Lee,NM38RL-476,Hampton-Holmes,United States,USD,Utility,1085.09,2025-03-25 00:00:00,2025-03-25 00:00:00,Verification,2025-03-25 00:00:00,2025-03-27 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,481078,Ronald Cook,2025-03-24 00:00:00,3287 - Allenborough,CL01pl-374,Simpson-Thompson,Canada,CAD,Union,10390.79,2025-03-25 00:00:00,2025-03-25 00:00:00,,2025-03-25 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,607345,Louis Tyler,2025-03-24 00:00:00,3926 - grayshire,Qr43VI-523,Cervantes-Good,United States,USD,Union,30916.77,2025-03-25 00:00:00,2025-03-25 00:00:00,AP Processing,2025-03-25 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,603189,Mary Wall,2025-03-24 00:00:00,9998 - Danielleborough,mU62rC-977,Romero-Sanchez,United States,USD,Union,4.69,2025-03-25 00:00:00,2025-03-25 00:00:00,AP Processing,2025-03-25 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,Union,541135,Dustin Mendez,2025-03-24 00:00:00,7639 - Savagehaven,aA49nB-285,"Hopkins, Smith and Avila",Canada,CAD,Union,15116.31,2025-03-25 00:00:00,2025-03-25 00:00:00,AP Processing,2025-03-25 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
1.0,Union,116813,Amy Martin,2025-03-24 00:00:00,5744 - Crossport,kd06vn-838,"Davis, Conner and Torres",United States,USD,Union,1611.88,2025-03-25 00:00:00,2025-03-25 00:00:00,AP Processing,2025-03-25 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Not Audited,,,0.0,,,,Mar-25,1.0,
1.0,ENGIE ,459134,Ashley Martinez,2025-03-24 00:00:00,9895 - New Barbaraside,Fz22aE-657,Hodges LLC,United States,USD,Utility,24210.49,2025-03-25 00:00:00,2025-03-25 00:00:00,Engie Portal,2025-03-25 00:00:00,2025-03-25 00:00:00,COMPLETED,,,Pass,Prashanth,Passed,0.0,,,,Mar-25,1.0,
