count_of_invoice,type_of_request,request_id,created_by,created_on,branch_name,supplier_code,name,country,currency,sub_request_type,amount,task_start,actioned_date,request_received_stage,request_received_date,completed_date,status_of_request,pending_reason,pending_with_approver/requestor,qc_status,audited_by,auditor_comments,ageing_sla_fpy,month,,,,,
1,Check Request,917507,Andrea Taylor,27-02-25,1413 - Traceyshire,Su08RN-598,Williams PLC,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,3768,28-02-25,28-02-25,verification,28-02-25,28-02-25,COMPLETED,No Pending Reason,No Pending Party,Not Reviewed,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,Check Request,600758,Kellie Mitchell,27-02-25,7639 - East Emily,Tu41iF-814,"Thomas, Jackson and Kelly",United States,USD,Legal Obligations (i.e. Taxes),373,28-02-25,28-02-25,verification,28-02-25,28-02-25, COMPLETED ,No Pending Reason,No Pending Party,Not Reviewed,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,Check Request,526661,Jennifer Buck,27-02-25,5164 - North Annbury,mH31oO-824,Potts-Ward,United States,USD,Legal Obligations (i.e. Taxes),6880,28-02-25,28-02-25,verification,28-02-25,28-02-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,Union,477462,Dustin Hernandez,27-02-25,1406 - Davidside,fB45rq-421,"Luna, Ross and Howell",United States,USD,Union,1290,28-02-25,28-02-25,AP Processing,28-02-25,28-02-25, COMPLETED ,No Pending Reason,No Pending Party,Not Reviewed,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,AR Refund,798113,Alex Johnson,27-02-25,4018 - Trujilloville,yo68oL-162,"Brady, Brown and Bennett",United States,USD,AR Refund Check,35,27-02-25,28-02-25,AP Check Processor,28-02-25,28-02-25,COMPLETED,No Pending Reason,No Pending Party,Not Reviewed,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,AR Refund,669418,Jody Rogers,27-02-25,2887 - jasminetown,ZH12vj-657,"Moore, Ruiz and Bell",United States,USD,AR Refund Check,4213,27-02-25,28-02-25,AP Check Processor,28-02-25,28-02-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Feb-25,,,,,
1,AR Refund,334906,Laura Medina,27-02-25,8113 - New Colleen,ag53fY-124,Hernandez Group,United States,USD,AR Refund Check,24535,27-02-25,28-02-25,AP Check Processor,28-02-25,28-02-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Feb-25,,,,,
1,AR Refund,772983,Brittany Sanchez,27-02-25,3555 - Port Maryhaven,Ej17Nj-148,Stevens PLC,United States,USD,AR Refund Check,779,27-02-25,28-02-25,AP Check Processor,28-02-25,28-02-25,COMPLETED,No Pending Reason,No Pending Party,Not Reviewed,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,AR Refund,828704,Christine Green,27-02-25,4491 - East Karenview,oC76Eu-189,"White, Chavez and Mata",United States,USD,AR Refund Check,8507,27-02-25,28-02-25,AP Check Processor,28-02-25,28-02-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Feb-25,,,,,
1,TRANS INTERNATIONAL,754216,Matthew Shaw,21-02-25,7553 - North Margaret,ik98ph-864,Moore Group,United States,USD,FRIGHT,8119,21-02-25,21-02-25,Trans International,21-02-25,21-02-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,TRANS INTERNATIONAL,180641,Lonnie Martinez,07-02-25,5333 - south jill,YA29Cw-993,Jackson Inc,United States,USD,FRIGHT,9823,07-02-25,07-02-25,Trans International,07-02-25,07-02-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,TRANS INTERNATIONAL,486039,Vincent Reeves,14-02-25,5746 - East Sarahshire,yn69DL-731,Rodriguez and Sons,United States,USD,FRIGHT,8627,14-02-25,14-02-25,Trans International,14-02-25,14-02-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,TRANS INTERNATIONAL,908030,Matthew Harris,07-02-25,1719 - Lauratown,YC14Gr-012,Lawrence LLC,United States,USD,FRIGHT,9372,07-02-25,07-02-25,Trans International,07-02-25,07-02-25, COMPLETED ,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,TRANS INTERNATIONAL,530511,Jennifer Hudson,07-02-25,2135 - Andreahaven,PP10Nv-467,"Mcfarland, George and Jensen",United States,USD,FRIGHT,82,07-02-25,07-02-25,Trans International,07-02-25,07-02-25,COMPLETED,No Pending Reason,No Pending Party,Not Reviewed,Not Applicable,No Comments,0.00,Feb-25,,,,,
1,TRANS INTERNATIONAL,188186,Gina Clark,20-03-25,6368 - Port Christinafort,we56Me-313,Lambert and Sons,United States,USD,FRIGHT,5875,20-03-25,20-03-25,Trans International,20-03-25,20-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,TRANS INTERNATIONAL,922362,Amanda Garcia,12-03-25,8392 - Annetteshire,kY32dO-364,Greene Inc,United States,USD,FRIGHT,6250,12-03-25,12-03-25,Trans International,12-03-25,12-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,TRANS INTERNATIONAL,248902,Seth Olsen,12-03-25,9897 - PEREZBURGH,qK72WD-406,"Perez, Martinez and Dillon",United States,USD,FRIGHT,4532,12-03-25,12-03-25,Trans International,12-03-25,12-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,TRANS INTERNATIONAL,569798,Carla Patterson,04-03-25,3222 - Port Martha,Oh64Zh-773,Lewis-Wilson,United States,USD,FRIGHT,1896,04-03-25,04-03-25,Trans International,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,TRANS INTERNATIONAL,721445,Jeffrey Glenn,04-03-25,7674 - New Brittanyhaven,PH71hQ-251,Duarte-Weaver,United States,USD,FRIGHT,5898,04-03-25,04-03-25,Trans International,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,TRANS INTERNATIONAL,503062,Shelby Wood,04-03-25,9427 - Port Jackie,NC19VB-988,Estes and Sons,United States,USD,FRIGHT,2020,04-03-25,04-03-25,Trans International,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,581713,Katherine Holder,24-02-25,3295 - Clarkshire,yi89Ut-918,Marsh Ltd,United States,USD,Legal Obligations (i.e. Taxes),5265,03-03-25,03-03-25,verification,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,429412,Gregory Rivers,26-02-25,8129 - Lake Benjaminburgh,kg31Yy-387,"Davis, Hall and Barton",United States,USD,Donation / contribution,7500,03-03-25,04-03-25,verification,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,416863,Katherine Davenport,28-02-25,6287 - West Stephaniemouth,Sa77YM-150,Johnson Ltd,Canada,CAD,Account on Hold - Invoice in J&E,388,03-03-25,03-03-25,verification,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,107468,Emily Potter,28-02-25,8630 - LOZANOTON,Km21QJ-101,"Davis, Collins and Bowen",Canada,CAD,Account on Hold - Invoice NOT in J&E,2701,03-03-25,03-03-25,verification,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,708997,Vanessa Green,28-02-25,5061 - New Bryce,mR39HY-442,"Norman, Gillespie and Novak",Canada,CAD,Legal Obligations (i.e. Taxes),14036,03-03-25,03-03-25,Unknown Stage,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,502189,Edward Simmons,28-02-25,3520 - Rileyshire,jY96vt-714,Rice-Moses,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,6000,03-03-25,03-03-25,verification,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
2,Check Request,864159,Robert Lane,28-02-25,6225 - Amyfort,yd70JH-967,Rice LLC,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,3665,03-03-25,03-03-25,verification,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,705485,Sandra Smith,28-02-25,3555 - South Deborahside,Xb68Cp-011,Rogers-Hayes,United States,USD,Legal Obligations (i.e. Taxes),80485,03-03-25,03-03-25,verification,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Union,160593,Charles Smith,28-02-25,1917 - Bradfordview,Le79kq-964,"Hale, Gutierrez and Simpson",Canada,CAD,Union,14074,03-03-25,03-03-25,Unknown Stage,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,ENGIE ,761019,Carl Bradley,28-02-25,9307 - Marciashire,Jk59XH-689,Smith Group,United States,USD,Utility,36548,03-03-25,03-03-25,Engie Portal,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,ENGIE ,767537,Joseph Cook,28-02-25,5537 - NORTH AMYLAND,xz62pX-879,Ingram-White,United States,USD,Waste Management,12217,03-03-25,03-03-25,Engie Portal,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,ENGIE ,937568,Robert Brown,03-03-25,8628 - North Matthewburgh,av29LH-399,Conrad-Oconnor,United States,USD,Utility,16129,03-03-25,04-03-25,Engie Portal,03-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,1.00,Mar-25,,,,,
1,ENGIE ,279211,Cameron West,03-03-25,7660 - Osborneburgh,Mi12UZ-114,"Wong, Gray and Li",United States,USD,Waste Management,1967,03-03-25,04-03-25,Engie Portal,03-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,1.00,Mar-25,,,,,
1,ENGIE ,236287,Johnathan Harper,03-03-25,1688 - Matthewmouth,Hf24Zf-299,Taylor-Gutierrez,Canada,CAD,Utility,38058,03-03-25,04-03-25,Engie Portal,03-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,1.00,Mar-25,,,,,
1,ENGIE ,943169,Francisco Johnson,03-03-25,5312 - North Jill,RG94Vs-412,"Nunez, Miller and Rodriguez",Canada,CAD,Waste Management,5993,03-03-25,04-03-25,Engie Portal,03-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,1.00,Mar-25,,,,,
1,Check Request,288704,Richard Scott,25-02-25,1265 - New Troymouth,bs72Qk-062,Guzman Inc,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,6603,03-03-25,03-03-25,verification,03-03-25,03-03-25,Completed,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,658373,Sharon Jones,01-03-25,7279 - gregorybury,rS51yp-744,"Knight, Perry and Calhoun",United States,USD,Legal Obligations (i.e. Taxes),393,03-03-25,04-03-25,verification,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,947069,Elizabeth Melton,03-03-25,5369 - East Evanfort,Vt68vk-924,Johns-Figueroa,United States,USD,Legal Obligations (i.e. Taxes),120570,03-03-25,04-03-25,verification,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,690475,Stephanie Lopez,03-03-25,4076 - South Hayley,wv67oS-889,Miller-Ingram,United States,USD,Legal Obligations (i.e. Taxes),36088,03-03-25,04-03-25,verification,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,243377,Eileen Snyder,03-03-25,7087 - Ericstad,kv83pl-342,"Payne, Goodwin and Beck",United States,USD,Legal Obligations (i.e. Taxes),178121,03-03-25,03-03-25,verification,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,158014,Shannon Donovan,03-03-25,2855 - South Kimberly,Gf04ax-178,Garcia LLC,Canada,CAD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,467,03-03-25,04-03-25,verification,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,563312,Monica Smith,03-03-25,7642 - East Cesar,nQ24Ls-904,Cohen-Reynolds,Canada,CAD,Account on Hold - Invoice NOT in J&E,430,03-03-25,03-03-25,verification,03-03-25,03-03-25,Completed,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,464242,Valerie Sharp,03-03-25,4143 - Lake Josephport,JJ79yI-982,Guzman Ltd,Canada,CAD,Account on Hold - Invoice NOT in J&E,3148,03-03-25,03-03-25,verification,03-03-25,03-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Union,663059,Shawn Brooks,03-03-25,1191 - Lake Paulbury,Xr45lX-787,"Archer, Jackson and Griffin",United States,USD,Union,129309,04-03-25,04-03-25,AP Processing,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Union,196468,Doris Rios,03-03-25,6419 - South Steven,JX98gm-014,Espinoza-Martin,United States,USD,Union,9367,04-03-25,04-03-25,AP Processing,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Union,950515,Dalton Santos,03-03-25,6188 - Lauramouth,Kc72cP-932,"Austin, Estes and Townsend",United States,USD,Union,152789,04-03-25,04-03-25,AP Processing,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Union,156767,Anna Chavez,03-03-25,6735 - South Scott,GX72Fc-137,"Wheeler, Lyons and Wilson",United States,USD,Union,193309,04-03-25,04-03-25,AP Processing,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Union,186174,Theresa Mercer,03-03-25,8998 - Lake Ashleyview,Yh31zF-398,"Berry, Harper and Marquez",Canada,CAD,Union,244,04-03-25,04-03-25,AP Processing,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Union,414024,David Wallace,03-03-25,2573 - Johnsonborough,Jc34Vs-351,Cantrell-Palmer,Canada,CAD,Union,384,04-03-25,04-03-25,AP Processing,04-03-25,04-03-25, COMPLETED ,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Union,563479,Brittney Brown,03-03-25,2291 - Stephaniemouth,XH48XB-741,Mcdonald Inc,United States,USD,Union,40507,04-03-25,04-03-25,Unknown Stage,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Union,454651,Michele Stewart,03-03-25,8581 - Mitchellton,vJ52Vf-083,Sandoval LLC,United States,USD,Union,18491,04-03-25,04-03-25,AP Processing,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Union,491200,Jennifer Ross,03-03-25,2539 - Sparksbury,RJ92Hb-226,Williams-Stewart,United States,USD,Union,749679,04-03-25,04-03-25,AP Processing,04-03-25,04-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,536958,Alexandra Gonzalez,25-02-25,7759 - Hannahside,vy84bz-840,Harper-Ortiz,United States,USD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,150,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,195720,Megan Allison,26-02-25,9866 - HARRINGTONHAVEN,tO86GU-423,Greene Inc,Canada,CAD,Legal Obligations (i.e. Taxes),132705,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,529824,Rhonda Simmons,26-02-25,6562 - davisport,Hz92zQ-335,"Stokes, Elliott and Moore",United States,USD,Legal Obligations (i.e. Taxes),200,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,665292,Austin Taylor,27-02-25,4328 - Kramerberg,se64Gg-431,Terrell Group,United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,184897,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,220314,Brittany Underwood,27-02-25,8741 - Port Tylerborough,yF95yz-896,Chen Group,United States,USD,Legal Obligations (i.e. Taxes),35,05-03-25,05-03-25,verification,05-03-25,05-03-25, COMPLETED ,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,301021,Stephanie Cortez,28-02-25,7750 - Mackmouth,EF64Wi-136,Frank-Banks,United States,USD,Utility,1287081,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,299422,Kathy Adams,28-02-25,4608 - Port Margaret,PX68oF-293,Hammond-Acevedo,United States,USD,Utility,188267,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,772614,David Oconnell,28-02-25,3103 - New Reneeland,SV24wN-065,Ward LLC,United States,USD,Utility,14206,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,238042,Christine Mullins,28-02-25,4056 - North Anthonyfort,Kf67Ll-276,Johnson-Allen,United States,USD,Utility,1357364,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,480553,Jerry Johnston,28-02-25,4327 - North Victoria,lJ29cL-954,Richardson-Smith,United States,USD,Utility,22442,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,507253,Richard Jackson,28-02-25,2245 - Lake Ricky,FH88Vv-379,"Perez, Henderson and Thomas",United States,USD,Utility,455,05-03-25,05-03-25,Unknown Stage,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,399915,Kimberly Sullivan,28-02-25,5943 - Fowlerland,kk45Ym-509,"Fuller, Grimes and Russell",United States,USD,Utility,1534,05-03-25,06-03-25,verification,06-03-25,06-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,873659,Margaret Terry,03-03-25,4713 - Sheltonton,tg06XS-360,"White, Bautista and Sanchez",United States,USD,Utility,317865,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,358534,Samuel Bowman,03-03-25,8676 - East Jacob,cY44to-920,Armstrong-Moore,United States,USD,Utility,1378,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,582551,Thomas Macdonald,04-03-25,5313 - Lake Zacharyborough,Ov57oS-392,"Jones, Murphy and Wright",United States,USD,Legal Obligations (i.e. Taxes),1950193,05-03-25,05-03-25,verification,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
1,Check Request,755599,Linda Johnson,04-03-25,6034 - New Emily,HB63lJ-922,"Gomez, Farrell and Sullivan",Canada,CAD,Payment Requested Outside of Supplier Type Terms - NOT Invoice in J&E,6108,05-03-25,05-03-25,verification,05-03-25,05-03-25, COMPLETED ,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,508641,Dr. Diana Espinoza,04-03-25,1979 - South Teresa,rM85Tt-853,"Meyer, Mendoza and Flores",Canada,CAD,Marketing (i.e. Taxes),4056,05-03-25,06-03-25,verification,06-03-25,06-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Check Request,371394,Sean Thomas,04-03-25,3821 - Deborahstad,jL84BA-135,Watkins-Shaffer,United States,USD,Payment Requested Outside of Supplier Type Terms - Invoice in J&E,4200,05-03-25,05-03-25,verification,05-03-25,11-03-25,COMPLETED,No Pending Reason,No Pending Party,Not Audited,Not Applicable,No Comments,0.00,Mar-25,,,,,
1,Union,732557,Pamela Davis,04-03-25,5404 - Donnastad,tg41gI-467,Chang PLC,United States,USD,Union,212042,05-03-25,05-03-25,AP Processing,05-03-25,05-03-25,COMPLETED,No Pending Reason,No Pending Party,Pass,Prashanth,Passed,0.00,Mar-25,,,,,
